"Device class         ","Serial number        ","MAC_ETH              ",DAK-PW,Manufacturer,Device type,Date of manufacture
PLC-Head-End,C10625080780,00:0B:C2:19:BA:4D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080781,00:0B:C2:19:BA:4F,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080782,00:0B:C2:19:BA:51,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080783,00:0B:C2:19:BA:53,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080784,00:0B:C2:19:BA:55,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080785,00:0B:C2:19:BA:57,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080786,00:0B:C2:19:BA:59,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080787,00:0B:C2:19:BA:5B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080788,00:0B:C2:19:BA:5D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080789,00:0B:C2:19:BA:5F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080790,00:0B:C2:19:BA:61,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080791,00:0B:C2:19:BA:63,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080792,00:0B:C2:19:BA:65,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080793,00:0B:C2:19:BA:67,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080794,00:0B:C2:19:BA:69,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080795,00:0B:C2:19:BA:6B,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080796,00:0B:C2:19:BA:6D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080797,00:0B:C2:19:BA:6F,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080798,00:0B:C2:19:BA:71,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080799,00:0B:C2:19:BA:73,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080800,00:0B:C2:19:BA:75,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080801,00:0B:C2:19:BA:77,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080802,00:0B:C2:19:BA:79,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080803,00:0B:C2:19:BA:7B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080804,00:0B:C2:19:BA:7D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080805,00:0B:C2:19:BA:7F,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080806,00:0B:C2:19:BA:81,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080807,00:0B:C2:19:BA:83,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625080808,00:0B:C2:19:BA:85,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080809,00:0B:C2:19:BA:87,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080810,00:0B:C2:19:BA:89,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080811,00:0B:C2:19:BA:8B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080812,00:0B:C2:19:BA:8D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080813,00:0B:C2:19:BA:8F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080814,00:0B:C2:19:BA:91,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080815,00:0B:C2:19:BA:93,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080816,00:0B:C2:19:BA:95,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080817,00:0B:C2:19:BA:97,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080818,00:0B:C2:19:BA:99,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080819,00:0B:C2:19:BA:9B,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080820,00:0B:C2:19:BA:9D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080822,00:0B:C2:19:BA:A1,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080823,00:0B:C2:19:BA:A3,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080824,00:0B:C2:19:BA:A5,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080825,00:0B:C2:19:BA:A7,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080826,00:0B:C2:19:BA:A9,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080827,00:0B:C2:19:BA:AB,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080828,00:0B:C2:19:BA:AD,n.a.,Corinex,CXP-GPH,20250902
PLC-Head-End,C10625080829,00:0B:C2:19:BA:AF,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080830,00:0B:C2:19:BA:B1,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080831,00:0B:C2:19:BA:B3,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080832,00:0B:C2:19:BA:B5,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080833,00:0B:C2:19:BA:B7,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080834,00:0B:C2:19:BA:B9,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080835,00:0B:C2:19:BA:BB,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080836,00:0B:C2:19:BA:BD,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080837,00:0B:C2:19:BA:BF,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080838,00:0B:C2:19:BA:C1,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080839,00:0B:C2:19:BA:C3,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080840,00:0B:C2:19:BA:C5,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080841,00:0B:C2:19:BA:C7,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080842,00:0B:C2:19:BA:C9,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080843,00:0B:C2:19:BA:CB,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080844,00:0B:C2:19:BA:CD,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081123,00:0B:C2:19:BC:FB,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081124,00:0B:C2:19:BC:FD,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081125,00:0B:C2:19:BC:FF,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081126,00:0B:C2:19:BD:01,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081127,00:0B:C2:19:BD:03,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081128,00:0B:C2:19:BD:05,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081129,00:0B:C2:19:BD:07,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081130,00:0B:C2:19:BD:09,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081131,00:0B:C2:19:BD:0B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081132,00:0B:C2:19:BD:0D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081133,00:0B:C2:19:BD:0F,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081134,00:0B:C2:19:BD:11,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081135,00:0B:C2:19:BD:13,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081136,00:0B:C2:19:BD:15,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081137,00:0B:C2:19:BD:17,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081138,00:0B:C2:19:BD:19,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081139,00:0B:C2:19:BD:1B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081140,00:0B:C2:19:BD:1D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081141,00:0B:C2:19:BD:1F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081142,00:0B:C2:19:BD:21,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081143,00:0B:C2:19:BD:23,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081144,00:0B:C2:19:BD:25,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081145,00:0B:C2:19:BD:27,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081146,00:0B:C2:19:BD:29,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081147,00:0B:C2:19:BD:2B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081148,00:0B:C2:19:BD:2D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081149,00:0B:C2:19:BD:2F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081150,00:0B:C2:19:BD:31,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081151,00:0B:C2:19:BD:33,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081152,00:0B:C2:19:BD:35,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081153,00:0B:C2:19:BD:37,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081154,00:0B:C2:19:BD:39,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081155,00:0B:C2:19:BD:3B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081156,00:0B:C2:19:BD:3D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081157,00:0B:C2:19:BD:3F,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081158,00:0B:C2:19:BD:41,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081159,00:0B:C2:19:BD:43,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081160,00:0B:C2:19:BD:45,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081161,00:0B:C2:19:BD:47,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081162,00:0B:C2:19:BD:49,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081163,00:0B:C2:19:BD:4B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081164,00:0B:C2:19:BD:4D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081165,00:0B:C2:19:BD:4F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081166,00:0B:C2:19:BD:51,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081167,00:0B:C2:19:BD:53,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081168,00:0B:C2:19:BD:55,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081169,00:0B:C2:19:BD:57,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081170,00:0B:C2:19:BD:59,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081171,00:0B:C2:19:BD:5B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081172,00:0B:C2:19:BD:5D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081173,00:0B:C2:19:BD:5F,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081174,00:0B:C2:19:BD:61,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081175,00:0B:C2:19:BD:63,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081176,00:0B:C2:19:BD:65,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081177,00:0B:C2:19:BD:67,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081178,00:0B:C2:19:BD:69,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081179,00:0B:C2:19:BD:6B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081180,00:0B:C2:19:BD:6D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081181,00:0B:C2:19:BD:6F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081182,00:0B:C2:19:BD:71,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081183,00:0B:C2:19:BD:73,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081184,00:0B:C2:19:BD:75,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081185,00:0B:C2:19:BD:77,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081186,00:0B:C2:19:BD:79,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081187,00:0B:C2:19:BD:7B,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081188,00:0B:C2:19:BD:7D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081189,00:0B:C2:19:BD:7F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081190,00:0B:C2:19:BD:81,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081191,00:0B:C2:19:BD:83,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081192,00:0B:C2:19:BD:85,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081193,00:0B:C2:19:BD:87,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081194,00:0B:C2:19:BD:89,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081195,00:0B:C2:19:BD:8B,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081196,00:0B:C2:19:BD:8D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081197,00:0B:C2:19:BD:8F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081198,00:0B:C2:19:BD:91,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081199,00:0B:C2:19:BD:93,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081200,00:0B:C2:19:BD:95,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081201,00:0B:C2:19:BD:97,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081202,00:0B:C2:19:BD:99,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081203,00:0B:C2:19:BD:9B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081204,00:0B:C2:19:BD:9D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081205,00:0B:C2:19:BD:9F,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081206,00:0B:C2:19:BD:A1,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081224,00:0B:C2:19:BD:C5,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081225,00:0B:C2:19:BD:C7,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081226,00:0B:C2:19:BD:C9,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081227,00:0B:C2:19:BD:CB,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081228,00:0B:C2:19:BD:CD,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081229,00:0B:C2:19:BD:CF,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081230,00:0B:C2:19:BD:D1,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081231,00:0B:C2:19:BD:D3,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081233,00:0B:C2:19:BD:D7,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081234,00:0B:C2:19:BD:D9,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081235,00:0B:C2:19:BD:DB,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081236,00:0B:C2:19:BD:DD,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081237,00:0B:C2:19:BD:DF,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081238,00:0B:C2:19:BD:E1,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081239,00:0B:C2:19:BD:E3,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081240,00:0B:C2:19:BD:E5,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081241,00:0B:C2:19:BD:E7,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081242,00:0B:C2:19:BD:E9,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081243,00:0B:C2:19:BD:EB,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081244,00:0B:C2:19:BD:ED,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081245,00:0B:C2:19:BD:EF,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081246,00:0B:C2:19:BD:F1,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081247,00:0B:C2:19:BD:F3,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081248,00:0B:C2:19:BD:F5,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081249,00:0B:C2:19:BD:F7,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081250,00:0B:C2:19:BD:F9,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081251,00:0B:C2:19:BD:FB,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081252,00:0B:C2:19:BD:FD,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081253,00:0B:C2:19:BD:FF,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081254,00:0B:C2:19:BE:01,n.a.,Corinex,CXP-GPH,20250904
PLC-Head-End,C10625081255,00:0B:C2:19:BE:03,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081256,00:0B:C2:19:BE:05,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081257,00:0B:C2:19:BE:07,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081258,00:0B:C2:19:BE:09,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081259,00:0B:C2:19:BE:0B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081260,00:0B:C2:19:BE:0D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081261,00:0B:C2:19:BE:0F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081262,00:0B:C2:19:BE:11,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081263,00:0B:C2:19:BE:13,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081264,00:0B:C2:19:BE:15,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081265,00:0B:C2:19:BE:17,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081266,00:0B:C2:19:BE:19,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081267,00:0B:C2:19:BE:1B,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081268,00:0B:C2:19:BE:1D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081269,00:0B:C2:19:BE:1F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081270,00:0B:C2:19:BE:21,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081271,00:0B:C2:19:BE:23,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081272,00:0B:C2:19:BE:25,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081273,00:0B:C2:19:BE:27,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081274,00:0B:C2:19:BE:29,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081275,00:0B:C2:19:BE:2B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081276,00:0B:C2:19:BE:2D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081277,00:0B:C2:19:BE:2F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081278,00:0B:C2:19:BE:31,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081279,00:0B:C2:19:BE:33,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081280,00:0B:C2:19:BE:35,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081281,00:0B:C2:19:BE:37,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081282,00:0B:C2:19:BE:39,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081283,00:0B:C2:19:BE:3B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081284,00:0B:C2:19:BE:3D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081285,00:0B:C2:19:BE:3F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081287,00:0B:C2:19:BE:43,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081288,00:0B:C2:19:BE:45,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081289,00:0B:C2:19:BE:47,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081290,00:0B:C2:19:BE:49,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081291,00:0B:C2:19:BE:4B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081292,00:0B:C2:19:BE:4D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081293,00:0B:C2:19:BE:4F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081294,00:0B:C2:19:BE:51,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081295,00:0B:C2:19:BE:53,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081296,00:0B:C2:19:BE:55,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081297,00:0B:C2:19:BE:57,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081298,00:0B:C2:19:BE:59,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081299,00:0B:C2:19:BE:5B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081301,00:0B:C2:19:BE:5F,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081302,00:0B:C2:19:BE:61,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081303,00:0B:C2:19:BE:63,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081304,00:0B:C2:19:BE:65,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081305,00:0B:C2:19:BE:67,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081306,00:0B:C2:19:BE:69,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081307,00:0B:C2:19:BE:6B,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081308,00:0B:C2:19:BE:6D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081310,00:0B:C2:19:BE:71,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081311,00:0B:C2:19:BE:73,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081312,00:0B:C2:19:BE:75,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081314,00:0B:C2:19:BE:79,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081315,00:0B:C2:19:BE:7B,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081316,00:0B:C2:19:BE:7D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081317,00:0B:C2:19:BE:7F,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081318,00:0B:C2:19:BE:81,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081319,00:0B:C2:19:BE:83,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081320,00:0B:C2:19:BE:85,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081321,00:0B:C2:19:BE:87,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081322,00:0B:C2:19:BE:89,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081323,00:0B:C2:19:BE:8B,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081324,00:0B:C2:19:BE:8D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081325,00:0B:C2:19:BE:8F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081326,00:0B:C2:19:BE:91,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081327,00:0B:C2:19:BE:93,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081328,00:0B:C2:19:BE:95,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081329,00:0B:C2:19:BE:97,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081330,00:0B:C2:19:BE:99,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081331,00:0B:C2:19:BE:9B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081332,00:0B:C2:19:BE:9D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081333,00:0B:C2:19:BE:9F,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081334,00:0B:C2:19:BE:A1,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081335,00:0B:C2:19:BE:A3,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081337,00:0B:C2:19:BE:A7,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081338,00:0B:C2:19:BE:A9,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081339,00:0B:C2:19:BE:AB,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081340,00:0B:C2:19:BE:AD,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081341,00:0B:C2:19:BE:AF,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081342,00:0B:C2:19:BE:B1,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081343,00:0B:C2:19:BE:B3,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081344,00:0B:C2:19:BE:B5,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625081345,00:0B:C2:19:BE:B7,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625081346,00:0B:C2:19:BE:B9,n.a.,Corinex,CXP-GPH,20250826
